tweet_text,is_there_an_emotion_directed_at_a_brand_or_product,target
rt mention cameron sinclair mention spearheads japan disaster relief sxsw via twitter amp iphone link,No emotion toward brand or product,2
rt mention cameron sinclair mention spearheads japan disaster relief sxsw via twitter amp iphone link retweet,No emotion toward brand or product,2
rt mention cameron sinclair mention spearheads japan disaster relief sxsw via twitter amp iphone link,No emotion toward brand or product,2
rt mention cameron sinclair spearheads japan disaster relief sxsw via twitter amp iphone link sxsw4jp archforhumanity,No emotion toward brand or product,2
rt mention google social may shortly find rt mention google launch major new social network called circles sxsw link,No emotion toward brand or product,2
rt mention cant sxsw download free music mix itunes link,No emotion toward brand or product,2
rt mention cant sxsw download free music mix itunes link cc mention,No emotion toward brand or product,2
rt mention cant wait anymore google launch major new social network called circles via mention link google circles sxsw,Positive emotion,0
rt mention cant wait see internet implode austin friday everyone stops normal activity order ipad 2 sxsw,Positive emotion,0
rt mention catch charles chen mention sxsw amp ask demo chromeos amp android access hint hes wearing google braille shirt sxsw,No emotion toward brand or product,2
rt mention catch talk texttospeech android amp chrome mention league extraordinary hackers link sxsw,No emotion toward brand or product,2
rt mention catch talk texttospeech android amp chrome league extraordinary hackers link sxsw,No emotion toward brand or product,2
rt mention celebrate beauty web mention msft ie9 launch amp play new html5 game win ipad2 link sxsw,No emotion toward brand or product,2
rt mention check designing ipad interfaces new navigation schemas sxsw link sxsw uxdes,No emotion toward brand or product,2
rt mention check left brain search google right brain search x sxsw link sxsw bettersearch,No emotion toward brand or product,2
rt mention check lightboxcom team android choice awards finalists announced sxsw mention team rock,Positive emotion,0
rt mention check daily sxsw reports dutch day1 link day2 link follow,No emotion toward brand or product,2
rt mention check link site download iphone app get ready sxsw special qampa stream sxsw,Positive emotion,0
rt mention check mention route link rsvp gt https wwwfacebookcom eventphpeid141164002609303 sxswi sxsw,No emotion toward brand or product,2
rt mention check dokobots game mention iphone android seems pretty cool geogames sxsw tmsxsw,Positive emotion,0
rt mention check daily recaps sxsw mention amp mention mention hotspot link,No emotion toward brand or product,2
rt mention check free mention sampler itunes link sxsw,Positive emotion,0
rt mention check free sxsw sampler itunes link sxsw,No emotion toward brand or product,2
rt mention check new mention app link gon na huge next week sxsw beyond,Positive emotion,0
rt mention check new android app bizzy using check sxsw link,Positive emotion,0
rt mention check mom ipad designing boomers sxswlink sxsw,No emotion toward brand or product,2
rt mention checking apple pop store looking fwd checking ipad 2 sxsw mosaicxm mk link,Positive emotion,0
rt mention checkins fun need extend beyond fun make checkins useful sxsw google,No emotion toward brand or product,2
rt mention checkout tronloungesxsw see disney 2nd screen free ipad app amp tronlegacy r3conf1gur3d soundtrax sxsw,No emotion toward brand or product,2
rt mention checkout league extraordinary hackers sxsw lego google link,No emotion toward brand or product,2
mention claims android phones everywhere last years sxsw dude ios android ratio like 15to1 iphone 4 everywhere,Positive emotion,0
rt mention clearly wp7dev mobile smackdown v iphone android iron dev sxsw kudos mention,No emotion toward brand or product,2
rt mention cnn launch tv everywhere service mobile google tv computers link sxsw,No emotion toward brand or product,2
rt mention cnn launch tv everywhere service mobile google tv computers link sxsw mention,No emotion toward brand or product,2
rt mention co founder google teacher academy bringing hs students austin show use tech sxsw education,No emotion toward brand or product,2
rt mention co founder google teacher academy bringing hs students austin show use tech link sxsw education,No emotion toward brand or product,2
rt mention come aquent booth 1413 sxsw learn internetonlinewebsitecom meet us amp enter win ipad 2,No emotion toward brand or product,2
rt mention come googles zone sxsw theyve set dodgeball court,No emotion toward brand or product,2
rt mention come celebrate w charity water tonight google throwin party jump start sxsw week right studentsforcleanwaterorg rsvp,Positive emotion,0
rt mention come check mention ipad app demos arms sxswparty mon link sxsw sxsw2011,No emotion toward brand or product,2
rt mention come get morning cup joe evri booth 206 sign win ipad 2 sxsw sxswi,No emotion toward brand or product,2
rt mention come tech cocktail event tonight check mobile smackdown event sxsw iphone android windowsphone,No emotion toward brand or product,2
rt mention come party mention amp google tonight sxsw link bands food art interactive maps,Positive emotion,0
rt mention come party w mention google tonight sxsw link bands food art ice cream nifty interactive maps,No emotion toward brand or product,2
rt mention come singapore roars party 512 6th street link sgroars sxswi sxsw,No emotion toward brand or product,2
rt mention come 365plusmedia booth sxsw across google like us twitter booth get free mention body scrub,No emotion toward brand or product,2
rt mention complete android guide print sale sxsw bookstore today 15 include 99cent upgrade 24 30ready ebook signing 430,No emotion toward brand or product,2
rt mention conan asst lots hipsters hereshes looking man w fedora ipad 2 lol sxsw,No emotion toward brand or product,2
rt mention confirmed apple store 2 week popup austin sxsw picture link,No emotion toward brand or product,2
rt mention confirmed apple store 2 week popup austin sxsw picture link via mention gave us credit,No emotion toward brand or product,2
rt mention confusion google circles google claim circles released sxsw even development link,No emotion toward brand or product,2
rt mention congrats mention winning ipad 2 raffled smileyparty check inbox details sxsw,Positive emotion,0
rt mention contactless iphone payment system trialled visa amp anz bank due apple boycotting existing nfc link sxsw,No emotion toward brand or product,2
rt mention cool apple open temporary store sxsw link sxsw,Positive emotion,0
rt mention cool apple open temporary store sxsw link sxsw peer pressure make buy ipad2,Positive emotion,0
rt mention cool apple sets 5000 sq ft temporary store sxsw sell ipad 2s link,No emotion toward brand or product,2
rt mention could game improve ecodriving habits rt mention \x89ûï35 million miles day driven google maps navigation assistedsxsw,Positive emotion,0
rt mention couple new blogs random tips awesome iphone app dev link politics behind html5 link sxsw,No emotion toward brand or product,2
rt mention coyne\x89ûªs mention mention sxsw here\x89ûªs keep theyre road link,No emotion toward brand or product,2
rt mention crisiscommons monitoring collection datasets call volunteers issued link sxsw japanquake,No emotion toward brand or product,2
rt mention cunning apple keeping ipad2 popup store open late next sxsw parties impulsive lat\x89û cont link,Positive emotion,0
rt mention l mention come uj booth acc hall 2 snap pics amp send em us fightthepaddle link sxsw,No emotion toward brand or product,2
rt mention dancing google 80s party aint truth need girl mention joint sxsw link,No emotion toward brand or product,2
rt mention danfung dennis demoing immersive video rig ipad platform used hell amp back sxsw party,No emotion toward brand or product,2
rt mention data new oil companies like google facebook monopoly terms service wary mention sxsw,No emotion toward brand or product,2
rt mention dawns ipad app week early help prep sxsw link,Positive emotion,0
rt mention day 4 sxswi wrapup tracy shea mention rick bobby liebling mention link sxsw hotsheet,No emotion toward brand or product,2
rt mention day 5 sxsw already share photos video ireport link cnn iphone app,No emotion toward brand or product,2
rt mention dear folks sxsw got lost use free compass map builtin heres one link,No emotion toward brand or product,2
rt mention decided go la instead sxsw atampt iphone would useful brick austin,Negative emotion,1
rt mention deleting sxsw iphone app link,Negative emotion,1
