tweet_text,is_there_an_emotion_directed_at_a_brand_or_product,brand_or_device,ipad,iphone,apple,google,android
inspiring stories coming sxsw rt mention mention quoti gave ipad 2 money japan relief dont need ipad 2quot,no emotion toward brand or product,ipad,1,0,0,0,0
akqa hiring find front designing ipad interfaces new navigation schemas ballroom sxsw,no emotion toward brand or product,ipad,1,0,0,0,0
c9 first cut link codes valid 800115959a 03 12 11 infektd sxsw cvdc,no emotion toward brand or product,,0,0,0,0,0
ha first guy line ipad2 sxsw quotpopupquot apple store event planner eventprofs,no emotion toward brand or product,"ipad, apple",1,0,1,0,0
hoping quotphotoboothquot makes google gsdm industry party mention monday night sxsw,no emotion toward brand or product,google,0,0,0,1,0
mention android app known battery killer sxsw,no emotion toward brand or product,android,0,0,0,0,1
mention talk mistakes made building netflix iphone sxsw netflixiphone,negative emotion,"ipad, iphone",1,1,0,0,0
line already forming temp austin apple storeand doesnt open 5 sxsw insanity,no emotion toward brand or product,apple,0,0,1,0,0
mention outoftown douchebag selling new ipad 2 sticker price link sxsw,no emotion toward brand or product,ipad,1,0,0,0,0
go get app mention fast rt mention new ubersocial iphone app store includes uberguide sxsw,positive emotion,"ipad, iphone",1,1,0,0,0
sxsw go available 5 platforms iphone ipad android windows phone 7 blackberry download link,no emotion toward brand or product,"android, ipad, iphone",1,1,0,0,1
mention biytly email like google voice email loveit sxsw startupbus,i can't tell,google,0,0,0,1,0
sxsw cool strike conversation bloke happens work guardian amp hours later link,no emotion toward brand or product,,0,0,0,0,0
mention currently sxsw learning stuff ipad design would seem link,no emotion toward brand or product,ipad,1,0,0,0,0
else excited sxsw possibility google circles anybody austin give us update goog,positive emotion,google,0,0,0,1,0
mention industry party presented gsdm amp google austin tx sxsw,no emotion toward brand or product,google,0,0,0,1,0
link insane even reason go sxsw sxsw appletogo,positive emotion,apple,0,0,1,0,0
bad news costs 1000 rt mention louis vuitton iphone app called amble digitalluxury sxsw,negative emotion,iphone,0,1,0,0,0
z9 link codes valid 800115959a 03 12 11 infektd sxsw zlf,no emotion toward brand or product,,0,0,0,0,0
quantter launching iphone app soon participating launchrock comp sxsw link,no emotion toward brand or product,iphone,0,1,0,0,0
mention looking lot better iphone good see occasional tweet sxsw,positive emotion,iphone,0,1,0,0,0
row morning two people hand writing notes one person blackberry pc proof apple isnt monopoly sxsw,negative emotion,apple,0,0,1,0,0
mention favorite iphone app momentit makes feel creative im planning using sxsw link,positive emotion,"ipad, iphone",1,1,0,0,0
discovr available iphone thanks sxsw,positive emotion,"ipad, iphone",1,1,0,0,0
ipad 2 available online ordering go get urs sxsw,positive emotion,ipad,1,0,0,0,0
mention geek charlie sheen goddesses mention mention mention google sxsw via peterapokotos,no emotion toward brand or product,google,0,0,0,1,0
kid ready sxsw backpack ipad one need quotcome mommy lets go austinquot,positive emotion,ipad,1,0,0,0,0
mention right next mention sxsw trade show floor link,no emotion toward brand or product,,0,0,0,0,0
mention setting team android event sxsw,no emotion toward brand or product,android,0,0,0,0,1
thinking still good though rt mention quotgoogle tweet new think speakquot belinsky sxsw via mention,no emotion toward brand or product,google,0,0,0,1,0
mention talking mobile phones google earth fb empowering people fight back middle east dictators sxsw,positive emotion,google,0,0,0,1,0
mention google circles rumour mention says launching products sxsw,no emotion toward brand or product,google,0,0,0,1,0
mention u quotgoogle launch major new social network called circles possibly todayquot link sxsw,no emotion toward brand or product,google,0,0,0,1,0
ipad device moment wireless power next essential technology api king sxsw,positive emotion,ipad,1,0,0,0,0
long line sxsw apple store downtown,no emotion toward brand or product,apple,0,0,1,0,0
long line apple store sxsw,no emotion toward brand or product,apple,0,0,1,0,0
mention already line ipad 2s arrived sxsw,no emotion toward brand or product,ipad,1,0,0,0,0
temporary apple store setup sxsw,no emotion toward brand or product,apple,0,0,1,0,0
cool apple opening temporary store ipad2 launch sxsw link,positive emotion,"ipad, apple",1,0,1,0,0
mention working tablet ipad app demo yet excited sxsw sxswmobileapps accesssxsw,positive emotion,"ipad, iphone",1,1,0,0,0
loving hello holler gram ipad link via mention sxsw,positive emotion,"ipad, iphone",1,1,0,0,0
notsurprised lots geosocial news today w sxsw beginning google fires shot foursquare check rewards link,no emotion toward brand or product,google,0,0,0,1,0
im surprised local news austin hasnt mentioned traffic implications apple popup store launches today sxsw,no emotion toward brand or product,apple,0,0,1,0,0
many publishers ipad content enhancements like th worst david foster wallace footnotes kinda interesting mostly irrelevant sxsw,negative emotion,"ipad, iphone",1,1,0,0,0
fiendishly clever pop apple store selling ipad 2s sxsw mention apple store sxsw link photo,positive emotion,"ipad, apple",1,0,1,0,0
iphone crisis sxsw phone stuck silver logo screen last 15 minutes help,negative emotion,iphone,0,1,0,0,0
playing risk ipad microsoft booth rep talks bbc reporter kinect transdevice connectivity sxsw,no emotion toward brand or product,ipad,1,0,0,0,0
miss googles vp search marissa mayer last week listen interview link sxsw,no emotion toward brand or product,google,0,0,0,1,0
loved marissa mayers answer question favorite google product 1 another amys ice cream ref 2 swiss watch sxsw,no emotion toward brand or product,google,0,0,0,1,0
sxsw missed marissa mayer mention yesterday presentation available anywhere sure streamed,no emotion toward brand or product,,0,0,0,0,0
panelist texas observer called ipad lean back device sxsw newsapp imconfused,i can't tell,ipad,1,0,0,0,0
must resist buying ipad2 mention sxsw really want notionink adam instead apple store launch sxsw,positive emotion,"ipad, apple",1,0,1,0,0
someone mistakenly walked ipad pepsicostage mention screen looks like sxsw link,no emotion toward brand or product,ipad,1,0,0,0,0
sxsw mistakes made building netflix iphone plus see source code link,no emotion toward brand or product,iphone,0,1,0,0,0
sxsw twit geekbeat free idea hooded snuggie tummy pocket ipad facing look like teletubbie im old,no emotion toward brand or product,ipad,1,0,0,0,0
exhibit hall open sxsw visit emc chance win ipad 2 mention,positive emotion,ipad,1,0,0,0,0
id love google said quotwhy want knowquot sxsw,no emotion toward brand or product,google,0,0,0,1,0
made press room got swag registered ipad 2 hopefully get meet mike tyson mention sxsw,no emotion toward brand or product,ipad,1,0,0,0,0
know sxsw season 10 app updates whenever open iphone app store,no emotion toward brand or product,iphone,0,1,0,0,0
mention good question amp brands answer probably except apple coursemaybe netflix sxsw,positive emotion,apple,0,0,1,0,0
made sense financially would rt mention android vs iphone sxsw side,no emotion toward brand or product,"android, iphone",0,1,0,0,1
mention sounds like hired apple pitch products sxsw,no emotion toward brand or product,apple,0,0,1,0,0
got ta admit apple popup shop thing sxsw pretty brilliant someone aapl knows theyre,positive emotion,apple,0,0,1,0,0
cant wait give samsung people demo horrible terrible google nexus phone sxsw,negative emotion,google,0,0,0,1,0
wont pull website iphone awesome glad wasted time festivalgenius notsomuch sxsw,negative emotion,iphone,0,1,0,0,0
said even better 2 iphone w verizon revenge 4 yrs ridicule rt mention glad verizon customer sxsw,positive emotion,iphone,0,1,0,0,0
unlisted apple store suddenly appears corner 6th amp congress apple ipad sxsw link,positive emotion,"ipad, apple",1,0,1,0,0
mention actually true apple opening temporary store downtown austin sxsw ampipad2 launch link,no emotion toward brand or product,"ipad, apple",1,0,1,0,0
know bad unrsvp see use calendar iphone sxsw fml,negative emotion,iphone,0,1,0,0,0
mention crazy loving never seen many apple products amp thick rimmed glasses one place sxsw,positive emotion,apple,0,0,1,0,0
mention next step google becoming skynet sxsw,negative emotion,google,0,0,0,1,0
sxsw digital innovators new rock stars like mention awesome talk insight mention future musicconnex,no emotion toward brand or product,,0,0,0,0,0
excited sxsw giddy announce music withme android available android market link,positive emotion,android,0,0,0,0,1
think literally everyone iphone guy dropped iphone foot sxsw,no emotion toward brand or product,iphone,0,1,0,0,0
playing link new service rolled sxsw web iphone version android webos,no emotion toward brand or product,"android, iphone",0,1,0,0,1
hanging mention checking awesome new iphone app ask around sxsw mention six lounge w 10 others link,positive emotion,"ipad, iphone",1,1,0,0,0
hanging mention last night sxsw mention party blast,no emotion toward brand or product,,0,0,0,0,0
agree mention mention concerns sxsw microformats panelist condescending rude,i can't tell,,0,0,0,0,0
line mention rob apple ipad2 sxsw,no emotion toward brand or product,"ipad, apple",1,0,1,0,0
qampa bing amp google let games begin qagb sxsw,no emotion toward brand or product,google,0,0,0,1,0
finally picture rt mention apple open popup shop sxsw report link sxsw,no emotion toward brand or product,apple,0,0,1,0,0
qampa google amp bing website ranking sxsw rockstar panel lineup,no emotion toward brand or product,google,0,0,0,1,0
qampa googles mention amp bings mention ranking sxsw session mon 1230pm link,no emotion toward brand or product,google,0,0,0,1,0
playing fave new iphone app mention wow rock sxsw next week,positive emotion,"ipad, iphone",1,1,0,0,0
dancing google 80s party aint truth need girl mention joint sxsw link,positive emotion,google,0,0,0,1,0
keep new japan quake iphone sxsw nhk world tv live link,positive emotion,iphone,0,1,0,0,0
filming ipad much cooler lame iphone sxsw mention live show link,positive emotion,"ipad, iphone",1,1,0,0,0
playing ipad 2 black white sxsw link,positive emotion,ipad,1,0,0,0,0
one day without shoes thoms shoes new app iphone android link sxsw,no emotion toward brand or product,"android, iphone",0,1,0,0,1
mayer admits google needs quotconsolidatequot products \x89ûò namely latitude hotpot \x89ûò quotfeatures productsquot sxsw,no emotion toward brand or product,google,0,0,0,1,0
mayer admits google needs step onetoone customer service would set amazing precedent sxsw fh,positive emotion,google,0,0,0,1,0
maybe little excited seeing bearcreatures iphone vs evo video er priorities sxsw,positive emotion,iphone,0,1,0,0,0
lax security questions suitcase packed entirely energy drinks apple wires sxsw blowingup,no emotion toward brand or product,apple,0,0,1,0,0
productivity lost hookup put ipad screen busy sxsw,no emotion toward brand or product,ipad,1,0,0,0,0
exclusive apple ipad 2 review still better rest link bnet biz ipad2 apple sxsw ipad,positive emotion,"ipad, apple",1,0,1,0,0
would give apple stock like mention link sxsw,i can't tell,apple,0,0,1,0,0
would give apple stock like mention slim link sxsw,positive emotion,apple,0,0,1,0,0
need give iphone amp liver rest sxsw,i can't tell,iphone,0,1,0,0,0
creative process illustrated check book link sxsw,no emotion toward brand or product,,0,0,0,0,0
ill livetweeting sxsw panel quotgoogles marissa mayer presentsquot starting 330 follow along using suxsw hashtag,no emotion toward brand or product,google,0,0,0,1,0
theyre giving away ipad 2s x boxes books mention sxsw techenvy,positive emotion,ipad,1,0,0,0,0
netflix iphone app built quotridiculous deadlinequot big mistake techs part agree sxsw,negative emotion,"ipad, iphone",1,1,0,0,0
realized really talk dog using ipad facetime sxsw,no emotion toward brand or product,ipad,1,0,0,0,0
met jared android meetup sxsw big android fan link,positive emotion,android,0,0,0,0,1
jc penney locations google maps point stuff stores guy claims sxsw,no emotion toward brand or product,google,0,0,0,1,0
mention jealous love apple stores sxsw,positive emotion,apple,0,0,1,0,0
really enjoying changes gowalla 30 android looking forward seeing else amp foursquare sleeves sxsw,positive emotion,android,0,0,0,0,1
googles js implementation pacmans game logic really cool seereally neat original game code recreated js sxsw,positive emotion,google,0,0,0,1,0
